index,cluster,subID,time,block,frontal_intercept,frontal_slope,frontal_rsquared,central_intercept,central_slope,central_rsquared,parietal_intercept,parietal_slope,parietal_rsquared,occipital_intercept,occipital_slope,occipital_rsquared
752,l06_prac_b03,l06,prac,b03,-0.071976367,-0.505445293,0.635183255,1.843273933,-1.065450515,0.634177996,2.676331958,-1.289374949,0.865077477,2.651357662,-1.139560624,0.855119071
753,l06_prac_b04,l06,prac,b04,-0.255450594,-0.427649592,0.478370585,1.833821453,-1.058697816,0.649010493,2.770353648,-1.346625631,0.873144521,2.836073943,-1.276295178,0.897246365
754,l06_prac_b05,l06,prac,b05,-0.082361594,-0.453849575,0.493807898,1.919144126,-1.07084185,0.644331335,2.912161842,-1.392004123,0.87939849,2.99325835,-1.325969253,0.87527231
755,l06_prac_b06,l06,prac,b06,0.234871827,-0.603026409,0.698785261,2.073336274,-1.122118649,0.621742531,2.908372632,-1.367407295,0.891229504,2.9069434,-1.270619628,0.913606815
756,l06_prac_b07,l06,prac,b07,-0.119587329,-0.499082311,0.466988883,1.847205026,-1.08099937,0.523651495,2.783450531,-1.367874583,0.837117601,2.992402968,-1.396787839,0.841758137
757,l06_prac_b08,l06,prac,b08,0.000548596,-0.572433056,0.549923343,1.774606995,-1.047722564,0.512066813,2.556240043,-1.282549805,0.798857729,2.86639924,-1.39192463,0.822484612
758,l06_prac_b09,l06,prac,b09,0.021848657,-0.593668588,0.637996041,1.840399889,-1.091082295,0.590480645,2.797409582,-1.379234605,0.842210796,3.131181238,-1.471277527,0.870680228
759,l06_prac_b10,l06,prac,b10,0.093033207,-0.63540465,0.6708286,2.000193016,-1.171232462,0.608792381,2.890724795,-1.449540181,0.872364993,3.152301642,-1.509558905,0.884770767
760,l06_prac_b11,l06,prac,b11,-0.003752305,-0.560741764,0.671453063,2.069334814,-1.164324977,0.618155238,3.144882066,-1.496573792,0.884332533,3.249912518,-1.486280103,0.908902671
761,l06_prac_b12,l06,prac,b12,-0.061964002,-0.504052952,0.538377209,1.834315327,-1.046093666,0.553511954,2.825987812,-1.362281586,0.822231063,3.191683461,-1.469470462,0.821309144
762,l06_prac_b13,l06,prac,b13,0.040230388,-0.536606828,0.430332058,2.030540264,-1.099153483,0.49644456,2.932132805,-1.371584258,0.757417211,3.29260676,-1.477021719,0.829331688
763,l06_prac_b14,l06,prac,b14,-0.142967911,-0.512929494,0.454923474,1.969880553,-1.139317938,0.521546841,2.858529731,-1.4074547,0.761159326,2.972290766,-1.425809079,0.806185956
764,l06_prac_b15,l06,prac,b15,0.114837045,-0.594756752,0.532450446,1.978188223,-1.111498261,0.528950542,2.920868258,-1.429922938,0.839775981,3.136229121,-1.475716681,0.853447274
765,l06_prac_b16,l06,prac,b16,-0.171858315,-0.462943611,0.456273562,1.798402415,-1.049727825,0.470753577,2.698471737,-1.336774806,0.814619104,3.005676469,-1.41635953,0.862131888
766,l06_prac_b17,l06,prac,b17,0.157695758,-0.627764782,0.618939154,1.95214882,-1.118890386,0.515100704,2.803745113,-1.381257701,0.811974915,3.192136455,-1.462378103,0.810633206
767,l06_prac_b18,l06,prac,b18,0.145347326,-0.618206584,0.656156559,1.971860009,-1.114060491,0.551812874,2.810216637,-1.373386364,0.814757462,2.947380252,-1.365306746,0.861187796
768,l06_prac_b19,l06,prac,b19,0.328643569,-0.725604254,0.648095506,2.02403796,-1.150253597,0.53131162,2.696128234,-1.333519055,0.842962996,3.111774352,-1.463655843,0.901018728
769,l06_prac_b20,l06,prac,b20,-0.35051796,-0.41063769,0.408726452,1.795096881,-1.038733317,0.503711816,2.7623718,-1.366376466,0.843349977,3.123265695,-1.482622482,0.877224103
770,l06_rest_posttest,l06,rest,est,4.147755443,-1.797382431,0.721984256,4.750712005,-1.93433934,0.645570088,5.129435406,-2.038876594,0.57320624,4.718192773,-1.900808591,0.666962035
771,l07_rest_pretest,l07,rest,est,2.629344866,-1.536756985,0.92520022,3.483054927,-1.64775932,0.902404852,3.224139305,-1.431280039,0.812567408,2.46065661,-1.030249261,0.830225166
772,l07_prac_b01,l07,prac,b01,1.964484342,-1.058034214,0.768651625,3.422574368,-1.551355212,0.954677865,3.139949619,-1.414103812,0.981798581,2.479779568,-1.079682209,0.947077387
773,l07_prac_b02,l07,prac,b02,1.666145138,-0.966399142,0.727458832,3.38782569,-1.579706404,0.966395744,3.054256078,-1.414491571,0.98797,2.290708342,-1.023399391,0.941342905
774,l07_prac_b03,l07,prac,b03,1.861253463,-1.057479366,0.743595841,3.466363789,-1.62633532,0.961459733,3.12374015,-1.444797125,0.985772343,2.260967427,-0.999475141,0.943892319
775,l07_prac_b04,l07,prac,b04,1.851135383,-1.047478951,0.744788049,3.392394922,-1.563817468,0.973586536,2.952936572,-1.354730455,0.98909381,1.98899881,-0.894407629,0.921994153
776,l07_prac_b05,l07,prac,b05,2.101259959,-1.145166333,0.79788502,3.578186193,-1.645767428,0.97651701,3.219530177,-1.464109316,0.985776593,2.469123829,-1.1114037,0.955031975
777,l07_prac_b06,l07,prac,b06,2.255275463,-1.236576984,0.804581935,3.832747124,-1.773025674,0.962801197,3.369419377,-1.550935503,0.990141737,2.437371716,-1.097391658,0.956543922
778,l07_prac_b07,l07,prac,b07,2.362388136,-1.223482494,0.810900216,3.701082926,-1.657048062,0.95142582,3.280284337,-1.439838566,0.973366561,2.518199604,-1.070626738,0.955097219
779,l07_prac_b08,l07,prac,b08,1.987950557,-1.131394413,0.836637629,3.43854704,-1.599841036,0.966724937,3.04130833,-1.394334612,0.988252421,2.223366303,-0.991925341,0.947501512
780,l07_prac_b09,l07,prac,b09,2.218016722,-1.195796633,0.86360888,3.659705469,-1.679631331,0.983184629,3.284084361,-1.497909055,0.979750236,2.513651844,-1.104072697,0.950359272
781,l07_prac_b10,l07,prac,b10,1.807379542,-1.088027335,0.738755908,3.549829142,-1.683975203,0.972686688,3.215318642,-1.501688754,0.987007317,2.322213488,-1.05746839,0.957703103
782,l07_prac_b11,l07,prac,b11,1.616919545,-1.016504557,0.780915835,3.429095487,-1.63229467,0.983006445,3.090760128,-1.437320932,0.98754171,2.199033961,-1.004597752,0.919775247
783,l07_prac_b12,l07,prac,b12,1.941941804,-1.095768441,0.777512253,3.523397567,-1.648965777,0.958464241,3.253894917,-1.514664737,0.990338071,2.61272909,-1.187299382,0.966494317
784,l07_prac_b13,l07,prac,b13,1.913522325,-1.1347383,0.824825103,3.509637587,-1.665475499,0.982254349,3.225750975,-1.505357283,0.988751435,2.372997003,-1.073735403,0.962114009
785,l07_prac_b14,l07,prac,b14,1.951469494,-1.169937159,0.840062045,3.382280671,-1.609493692,0.983171105,3.020747263,-1.424524964,0.978786786,2.246838382,-1.03897295,0.938747316
786,l07_prac_b15,l07,prac,b15,2.229550975,-1.248979976,0.873269975,3.634247597,-1.691636622,0.984435271,3.216513394,-1.468940103,0.988222677,2.406365801,-1.059997342,0.952676449
787,l07_prac_b16,l07,prac,b16,1.739395184,-1.072470177,0.762650969,3.433472588,-1.653648369,0.976262549,3.06933224,-1.44287432,0.982958883,2.119877214,-0.961933587,0.887375305
788,l07_prac_b17,l07,prac,b17,1.901182289,-1.136711616,0.793132941,3.571628481,-1.688212577,0.97093993,3.207224314,-1.483460602,0.981187653,2.446913693,-1.100346798,0.956625635
789,l07_prac_b18,l07,prac,b18,2.30455308,-1.265171491,0.842541283,3.829347165,-1.76405178,0.979286879,3.309574839,-1.497354965,0.993286498,2.352820465,-1.04148212,0.952023423
790,l07_prac_b19,l07,prac,b19,2.146030681,-1.207322444,0.835850787,3.566747855,-1.652363582,0.982696641,3.294269173,-1.484870784,0.975235873,2.565263384,-1.114950825,0.924432084
791,l07_prac_b20,l07,prac,b20,2.043597607,-1.183159826,0.832826964,3.56682007,-1.669720776,0.976362445,3.22089038,-1.461791411,0.992738386,2.375779861,-1.037243693,0.935942793
792,l07_rest_posttest,l07,rest,est,2.668307694,-1.509711465,0.899195463,3.352819913,-1.535032343,0.777022711,3.371244353,-1.408528896,0.660310654,2.760054079,-1.137729557,0.784454246
793,l08_rest_pretest,l08,rest,est,2.207013786,-1.138008265,0.865496236,3.390613273,-1.451150525,0.787518173,3.078618594,-1.251895872,0.655804941,3.030436314,-1.255040704,0.727036727
794,l08_prac_b01,l08,prac,b01,1.992071712,-0.901466029,0.926911779,3.836872821,-1.591544692,0.87679962,3.584507386,-1.47081089,0.846578249,3.097148782,-1.249883038,0.835074823
795,l08_prac_b02,l08,prac,b02,1.751573574,-0.843216982,0.917993599,3.655171614,-1.563044169,0.901662938,3.383450517,-1.458592753,0.844294034,3.065130557,-1.314347668,0.865585524
796,l08_prac_b03,l08,prac,b03,1.756804152,-0.83640603,0.823554247,3.765465104,-1.597512666,0.881795101,3.582294119,-1.514693096,0.836558912,3.241742164,-1.372647285,0.850417621
797,l08_prac_b04,l08,prac,b04,2.223748052,-1.026536015,0.909161576,3.764228487,-1.60292466,0.923448335,3.448395527,-1.451638702,0.858884738,3.620682336,-1.459096957,0.868606721
798,l08_prac_b05,l08,prac,b05,2.120976052,-0.993787572,0.936732073,3.972944998,-1.682301975,0.909873413,3.718113409,-1.584184398,0.866167911,3.263939092,-1.393319862,0.8587829
799,l08_prac_b06,l08,prac,b06,1.983326897,-0.91776969,0.828524777,3.778935177,-1.607628997,0.908402523,3.610775535,-1.515406566,0.85126256,3.284817697,-1.360821961,0.856383759
800,l08_prac_b07,l08,prac,b07,1.724819432,-0.773315674,0.821334396,3.628215299,-1.539455495,0.867070887,3.502147296,-1.470559488,0.814172692,3.068894978,-1.282075855,0.816664199
801,l08_prac_b08,l08,prac,b08,1.918572,-0.88912947,0.86508754,3.601372838,-1.561412007,0.901737354,3.470582403,-1.483872661,0.848682529,3.246893991,-1.347428561,0.867176429
802,l08_prac_b09,l08,prac,b09,1.773154504,-0.83724217,0.822747555,3.757739705,-1.589840659,0.810695874,3.547375736,-1.503648497,0.779689599,3.166368938,-1.34908107,0.793626713
803,l08_prac_b10,l08,prac,b10,1.688452045,-0.836165947,0.800311636,3.719080471,-1.589282169,0.856588887,3.381198992,-1.440557849,0.798611816,2.912678463,-1.252953836,0.794300609
804,l08_prac_b11,l08,prac,b11,1.734138979,-0.810550328,0.840244949,3.553471547,-1.493154315,0.864577409,3.354466382,-1.399815948,0.825655707,3.118985063,-1.305302248,0.850655092
805,l08_prac_b12,l08,prac,b12,1.930506827,-0.887901206,0.865744378,3.90686065,-1.64998761,0.911951619,3.722741893,-1.57323846,0.895445579,2.914642739,-1.214840514,0.854531453
806,l08_prac_b13,l08,prac,b13,1.888564985,-0.875735623,0.878744306,3.559863347,-1.487999912,0.841335927,3.458645456,-1.422215221,0.784998126,2.954659237,-1.233486714,0.766592655
807,l08_prac_b14,l08,prac,b14,1.94330154,-0.862459437,0.849396168,3.930591848,-1.620790631,0.851507747,3.690504881,-1.521568767,0.821887124,2.943420791,-1.231376892,0.802096745
808,l08_prac_b15,l08,prac,b15,1.836322619,-0.823625531,0.809965182,3.759412858,-1.55023214,0.875998629,3.582584276,-1.486374557,0.809175598,2.988249501,-1.248614578,0.767249557
809,l08_prac_b16,l08,prac,b16,2.00841962,-0.957977207,0.835084039,3.882850951,-1.666414049,0.878059516,3.610604864,-1.538648468,0.829825129,3.145850665,-1.333132769,0.815971467
810,l08_prac_b17,l08,prac,b17,2.027595359,-0.922611469,0.835675294,4.042719215,-1.668923844,0.865898929,3.676132564,-1.532011238,0.809217125,3.015257357,-1.26857966,0.769192993
811,l08_prac_b18,l08,prac,b18,2.124202863,-0.958736998,0.862604086,4.042438496,-1.63020913,0.820211205,3.80624989,-1.518443562,0.768509614,3.198503801,-1.290630937,0.746576597
812,l08_prac_b19,l08,prac,b19,2.077224793,-0.952802688,0.894634408,3.852676576,-1.596111832,0.884563593,3.672359649,-1.514152777,0.834014772,3.150997793,-1.307713084,0.803233851
813,l08_prac_b20,l08,prac,b20,2.257740817,-0.999197237,0.850598685,4.106585839,-1.672984206,0.86446043,3.847190365,-1.556035527,0.839197081,3.255637846,-1.337062436,0.831898182
814,l08_rest_posttest,l08,rest,est,2.71911431,-1.105317186,0.725657566,3.279436457,-1.252113468,0.635301047,3.272920958,-1.185973664,0.451269135,2.858049492,-1.013404174,0.456778031
815,l09_rest_pretest,l09,rest,est,3.278130168,-1.782247965,0.96765228,3.750753651,-1.702340554,0.92498134,4.236104159,-1.759786266,0.873520099,4.067131132,-1.601720723,0.865029552
816,l09_prac_b01,l09,prac,b01,2.552201598,-1.335886663,0.935032831,3.511245623,-1.527360475,0.981714991,3.877652615,-1.606936375,0.955047145,3.293047746,-1.234152295,0.848269096
817,l09_prac_b02,l09,prac,b02,2.738816711,-1.48890658,0.950403597,3.576022327,-1.614839962,0.938344846,3.844695472,-1.628951982,0.933880386,3.359309971,-1.295461944,0.890917997
818,l09_prac_b03,l09,prac,b03,2.550000236,-1.367756972,0.940459764,3.503404335,-1.518235132,0.947481968,4.036505392,-1.686925003,0.940919364,3.619715817,-1.434466847,0.930126007
819,l09_prac_b04,l09,prac,b04,2.370579201,-1.255213368,0.933062995,3.500418915,-1.51387387,0.948120796,3.876018667,-1.595280422,0.92786027,3.359774158,-1.2600952,0.890809038
820,l09_prac_b05,l09,prac,b05,2.615585205,-1.419270131,0.942886911,3.607254383,-1.612348675,0.964232322,3.953065252,-1.675967657,0.938378291,3.46570416,-1.362825911,0.909206881
821,l09_prac_b06,l09,prac,b06,2.501344666,-1.390013333,0.935971021,3.592150027,-1.604316132,0.934221162,3.891061198,-1.672655821,0.933175518,3.330648965,-1.342308728,0.883322105
822,l09_prac_b07,l09,prac,b07,2.155140283,-1.182330444,0.912443102,3.403801212,-1.511688288,0.928482942,3.776039145,-1.650325575,0.924943572,3.43798997,-1.40297516,0.864142719
823,l09_prac_b08,l09,prac,b08,2.511722092,-1.38821462,0.955441784,3.553992439,-1.596166796,0.930658925,3.974034658,-1.727613665,0.930608105,3.657687004,-1.503707767,0.921265492
824,l09_prac_b09,l09,prac,b09,2.850293652,-1.589204478,0.969061689,3.802511391,-1.700677862,0.96368214,4.012928304,-1.699576517,0.897343003,3.633422655,-1.495591288,0.893132967
825,l09_prac_b10,l09,prac,b10,2.548813069,-1.415083306,0.971769092,3.377772064,-1.497255931,0.937895301,3.827290313,-1.632228723,0.919777339,3.506755606,-1.402985236,0.895526933
826,l09_prac_b11,l09,prac,b11,2.915113512,-1.546620112,0.957441183,3.82620086,-1.651987806,0.928334399,4.205727576,-1.767041264,0.903208653,3.76493371,-1.518211556,0.907037876
827,l09_prac_b12,l09,prac,b12,3.032917562,-1.613569274,0.969371204,3.914888827,-1.72956013,0.936485196,4.078590361,-1.725401172,0.905835421,3.579007941,-1.435117438,0.873943762
828,l09_prac_b13,l09,prac,b13,3.049464783,-1.663020341,0.948946048,3.936318278,-1.751960204,0.903255609,4.063388174,-1.752065459,0.910010683,3.601158877,-1.469684773,0.890014905
829,l09_prac_b14,l09,prac,b14,2.846854279,-1.537334044,0.950848723,3.711998797,-1.641856802,0.930435563,3.888879686,-1.67273617,0.886581687,3.393226398,-1.390682261,0.853332138
830,l09_prac_b15,l09,prac,b15,3.030585705,-1.626600511,0.962468904,3.741828855,-1.662189168,0.90703858,3.785211063,-1.650555091,0.917284667,3.430212272,-1.383834301,0.871545535
831,l09_prac_b16,l09,prac,b16,2.60151478,-1.378792977,0.973858022,3.600362836,-1.563001997,0.932927757,3.820920371,-1.609631989,0.906961582,3.506988361,-1.377900106,0.910800674
832,l09_prac_b17,l09,prac,b17,2.624519112,-1.422950631,0.953204202,3.721282644,-1.636866057,0.89573128,4.089847464,-1.73220732,0.872470951,3.669799162,-1.494592228,0.880288462
833,l09_prac_b18,l09,prac,b18,2.503302962,-1.409570073,0.937489731,3.523507788,-1.578373357,0.92328919,3.898131421,-1.673019812,0.909412787,3.526271708,-1.425941132,0.859438256
834,l09_prac_b19,l09,prac,b19,2.735571603,-1.46098374,0.965979542,3.792618168,-1.670211078,0.939531579,4.015565727,-1.729291625,0.932411457,3.583592031,-1.474443881,0.861277188
835,l09_prac_b20,l09,prac,b20,2.784967721,-1.545182085,0.965474621,3.81544805,-1.707256119,0.927268408,3.983453427,-1.730214187,0.907139831,3.463443635,-1.422911494,0.851955383
836,l09_rest_posttest,l09,rest,est,3.585312675,-1.624711135,0.966573909,3.892800309,-1.62065582,0.849126034,4.610302603,-1.817002333,0.744523351,4.589817171,-1.767653417,0.877294254
837,l10_rest_pretest,l10,rest,est,1.589445762,-1.085290236,0.924966737,3.872116468,-1.698222021,0.983392758,3.976344055,-1.671940924,0.943106063,3.592370283,-1.412556491,0.79036725
838,l10_prac_b01,l10,prac,b01,1.369486962,-0.873831493,0.74637244,3.842858917,-1.566317299,0.935755483,3.95087166,-1.597249872,0.986358684,3.678448561,-1.381258687,0.97811569
839,l10_prac_b02,l10,prac,b02,1.411714493,-0.909103875,0.806304583,3.778321158,-1.54462556,0.940001781,3.766443224,-1.526714951,0.979600911,3.357816989,-1.256993478,0.980866859
840,l10_prac_b03,l10,prac,b03,1.384207345,-0.907811031,0.76966039,3.724106776,-1.571513546,0.940216293,3.851273382,-1.621871461,0.985939982,3.707178697,-1.482148057,0.98915688
841,l10_prac_b04,l10,prac,b04,1.576971252,-0.974383481,0.836581765,4.102766212,-1.673004874,0.95505682,4.175472737,-1.725718491,0.974412388,3.781330062,-1.491174033,0.968377919
842,l10_prac_b05,l10,prac,b05,1.549253162,-0.988279496,0.824060308,3.953615905,-1.666311457,0.944324591,3.967767954,-1.672273272,0.984624542,3.702812383,-1.466556555,0.967276043
843,l10_prac_b06,l10,prac,b06,1.57176033,-0.996450716,0.819258761,4.030558027,-1.685397852,0.936154969,4.129940106,-1.731486217,0.982004465,3.92116684,-1.539233493,0.9872402
844,l10_prac_b07,l10,prac,b07,1.724835001,-1.058167084,0.858496332,4.042304535,-1.679925982,0.932597543,4.061812292,-1.69528207,0.973810097,3.812920829,-1.501389817,0.964168628
845,l10_prac_b08,l10,prac,b08,1.698779185,-1.028312939,0.824463827,4.088171943,-1.719869841,0.952640318,4.064365737,-1.713593221,0.957886334,3.714844836,-1.472567953,0.943608571
846,l10_prac_b09,l10,prac,b09,1.668446321,-1.05443763,0.874283349,4.192832529,-1.782439646,0.956899864,4.153456357,-1.756634967,0.977033497,3.769360336,-1.525993999,0.970793164
847,l10_prac_b10,l10,prac,b10,1.57646478,-1.006596337,0.846364669,4.285163823,-1.805255528,0.94660506,4.263396055,-1.772519174,0.970132755,3.85789637,-1.522816189,0.976232467
848,l10_prac_b11,l10,prac,b11,1.369997918,-0.942770371,0.887690299,3.947631341,-1.694063411,0.965339565,3.921372669,-1.657721759,0.986073453,3.648534099,-1.459655324,0.98853694
849,l10_prac_b12,l10,prac,b12,1.47944937,-1.007236752,0.818847888,3.944135702,-1.702865037,0.937937517,4.033509428,-1.708981678,0.981832147,3.695611534,-1.468436334,0.97989937
850,l10_prac_b13,l10,prac,b13,1.489653714,-0.981546622,0.821686346,4.029638078,-1.687178309,0.953272131,4.111159465,-1.695073812,0.983035374,3.781284152,-1.491150987,0.977966933
851,l10_prac_b14,l10,prac,b14,1.503549133,-0.996454907,0.861677318,4.071542179,-1.730981115,0.976503944,4.13234429,-1.719954586,0.982139437,3.831943002,-1.510797452,0.961641872
852,l10_prac_b15,l10,prac,b15,1.518597783,-0.987487465,0.847507295,3.987859236,-1.673475745,0.953001253,4.064620553,-1.683737663,0.983434307,3.796178831,-1.496205025,0.981007925
853,l10_prac_b16,l10,prac,b16,1.218039602,-0.873597519,0.796456598,3.840179168,-1.621577476,0.955669415,3.952384855,-1.650514857,0.981234486,3.621046309,-1.450532259,0.977107313
854,l10_prac_b17,l10,prac,b17,1.43278689,-0.963105665,0.831295423,4.072706769,-1.707088736,0.958472152,4.176156772,-1.740439581,0.98580168,3.680106818,-1.450742078,0.972298199
855,l10_prac_b18,l10,prac,b18,1.409790784,-0.930331805,0.80426422,3.889730206,-1.622497871,0.957682288,3.910444057,-1.62507141,0.984211875,3.696567855,-1.462392272,0.966325948
856,l10_prac_b19,l10,prac,b19,1.320566371,-0.888140193,0.731212294,3.877921204,-1.614618837,0.934510761,3.894493039,-1.596684058,0.980288273,3.636427969,-1.418035102,0.964510724
857,l10_prac_b20,l10,prac,b20,1.211471455,-0.853205564,0.766624277,3.823749354,-1.587251743,0.959408724,3.930597453,-1.622828894,0.978109293,3.659869102,-1.435002194,0.961156496
858,l10_rest_posttest,l10,rest,est,1.547422377,-1.046415465,0.850245681,3.738409138,-1.63698757,0.97842159,4.017239918,-1.676733301,0.904137644,3.454545766,-1.333663048,0.69726605
859,l11_rest_pretest,l11,rest,est,3.165151712,-1.110177798,0.554337032,4.166209169,-1.509894773,0.54600724,4.602656393,-1.668947243,0.527895306,4.942034385,-1.793746838,0.641780656
860,l11_prac_b01,l11,prac,b01,3.55863931,-1.450566791,0.851870563,4.198599575,-1.705711492,0.900712843,3.835479242,-1.547765664,0.858600791,3.855977896,-1.517619005,0.850387655
861,l11_prac_b02,l11,prac,b02,3.580565268,-1.449103147,0.855964358,4.063115983,-1.642264177,0.921348264,3.969189537,-1.58764113,0.858597775,4.008483455,-1.562938937,0.82082821
